"seriesID","seriesCode","seriesName","seriesParent","seriesUnits","entityID","entityIso","entityName","dataValue","dataYear","dataNote","dataSource","seriesDescription","dataValue 1","dataValue 2","dataValue 3","dataValue 4","dataValue 5","dataValue 6"
5368,"toTelecom_PriceRegulatedServices_Retail","Traditional retail services",,,31,"BEN","Benin","Price ceiling set by the State",2021,"","","Traditional retail",,,,,,
5368,"toTelecom_PriceRegulatedServices_Retail","Traditional retail services",,,31,"BEN","Benin","Price ceiling set by the State",2022,"","","Traditional retail",,,,,,
5368,"toTelecom_PriceRegulatedServices_Retail","Traditional retail services",,,31,"BEN","Benin","Price ceiling set by the State",2023,"","","Traditional retail",,,,,,
5368,"toTelecom_PriceRegulatedServices_Retail","Traditional retail services",,,31,"BEN","Benin","Price ceiling set by the State",2024,"","","Traditional retail",,,,,,
5368,"toTelecom_PriceRegulatedServices_Retail","Traditional retail services",,,33,"BFA","Burkina Faso","Cost orientation (using cost models)",2009,"","","Traditional retail",,,,,,
5368,"toTelecom_PriceRegulatedServices_Retail","Traditional retail services",,,33,"BFA","Burkina Faso","Cost orientation (using cost models)",2011,"","","Traditional retail",,,,,,
5368,"toTelecom_PriceRegulatedServices_Retail","Traditional retail services",,,33,"BFA","Burkina Faso","Cost orientation (using cost models)",2012,"","","Traditional retail",,,,,,
5368,"toTelecom_PriceRegulatedServices_Retail","Traditional retail services",,,34,"BGD","Bangladesh",,2012,"","","Traditional retail","Price ceiling set by the State","Benchmarking of tariffs","Price cap",,,
5368,"toTelecom_PriceRegulatedServices_Retail","Traditional retail services",,,34,"BGD","Bangladesh",,2013,"","","Traditional retail","Benchmarking of tariffs","Cost orientation (using cost models)",,,,
5368,"toTelecom_PriceRegulatedServices_Retail","Traditional retail services",,,34,"BGD","Bangladesh","Benchmarking of tariffs",2014,"","","Traditional retail",,,,,,
5368,"toTelecom_PriceRegulatedServices_Retail","Traditional retail services",,,34,"BGD","Bangladesh",,2022,"","","Traditional retail","Price ceiling set by the State","Price cap",,,,
5368,"toTelecom_PriceRegulatedServices_Retail","Traditional retail services",,,35,"BHR","Bahrain","Other",2010,"","","Traditional retail",,,,,,
5368,"toTelecom_PriceRegulatedServices_Retail","Traditional retail services",,,35,"BHR","Bahrain","Other",2011,"","","Traditional retail",,,,,,
5368,"toTelecom_PriceRegulatedServices_Retail","Traditional retail services",,,35,"BHR","Bahrain","Other",2012,"","","Traditional retail",,,,,,
5368,"toTelecom_PriceRegulatedServices_Retail","Traditional retail services",,,35,"BHR","Bahrain","Other",2013,"","","Traditional retail",,,,,,
5368,"toTelecom_PriceRegulatedServices_Retail","Traditional retail services",,,35,"BHR","Bahrain","Other",2014,"","","Traditional retail",,,,,,
5368,"toTelecom_PriceRegulatedServices_Retail","Traditional retail services",,,35,"BHR","Bahrain","Other",2023,"","","Traditional retail",,,,,,
5368,"toTelecom_PriceRegulatedServices_Retail","Traditional retail services",,,35,"BHR","Bahrain","Other",2024,"","","Traditional retail",,,,,,
5368,"toTelecom_PriceRegulatedServices_Retail","Traditional retail services",,,37,"BLR","Belarus",,2011,"","","Traditional retail","Price ceiling set by the State","Cost orientation (using cost models)",,,,
5368,"toTelecom_PriceRegulatedServices_Retail","Traditional retail services",,,37,"BLR","Belarus","Price ceiling set by the State",2012,"","","Traditional retail",,,,,,
5368,"toTelecom_PriceRegulatedServices_Retail","Traditional retail services",,,37,"BLR","Belarus","Price ceiling set by the State",2015,"","","Traditional retail",,,,,,
5368,"toTelecom_PriceRegulatedServices_Retail","Traditional retail services",,,37,"BLR","Belarus","Price ceiling set by the State",2016,"","","Traditional retail",,,,,,
5368,"toTelecom_PriceRegulatedServices_Retail","Traditional retail services",,,37,"BLR","Belarus","Price ceiling set by the State",2020,"","","Traditional retail",,,,,,
5368,"toTelecom_PriceRegulatedServices_Retail","Traditional retail services",,,37,"BLR","Belarus",,2023,"","","Traditional retail","Other","Price ceiling set by the State",,,,
5368,"toTelecom_PriceRegulatedServices_Retail","Traditional retail services",,,37,"BLR","Belarus","Other",2024,"","","Traditional retail",,,,,,
5368,"toTelecom_PriceRegulatedServices_Retail","Traditional retail services",,,38,"BLZ","Belize","Price cap",2014,"","","Traditional retail",,,,,,
5368,"toTelecom_PriceRegulatedServices_Retail","Traditional retail services",,,38,"BLZ","Belize","Cost orientation (using cost models)",2015,"","","Traditional retail",,,,,,
5368,"toTelecom_PriceRegulatedServices_Retail","Traditional retail services",,,39,"BOL","Bolivia (Plurinational State of)","Price cap",2010,"","","Traditional retail",,,,,,
5368,"toTelecom_PriceRegulatedServices_Retail","Traditional retail services",,,39,"BOL","Bolivia (Plurinational State of)","Price cap",2011,"","","Traditional retail",,,,,,
