"seriesID","seriesCode","seriesName","seriesParent","seriesUnits","entityID","entityIso","entityName","dataValue","dataYear","dataNote","dataSource","seriesDescription"
33330,"i154_FBB5$","Fixed-broadband Internet 5GB",,"% GNI per capita",4,"ABW","Aruba","57.24",2018,"","ITU","Fixed-broadband Internet 5GB, as a % of GNI pc"
33330,"i154_FBB5$","Fixed-broadband Internet 5GB",,"% GNI per capita",4,"ABW","Aruba","60.72",2019,"","ITU","Fixed-broadband Internet 5GB, as a % of GNI pc"
33330,"i154_FBB5$","Fixed-broadband Internet 5GB",,"% GNI per capita",4,"ABW","Aruba","60.72",2020,"","ITU","Fixed-broadband Internet 5GB, as a % of GNI pc"
33330,"i154_FBB5$","Fixed-broadband Internet 5GB",,"% GNI per capita",4,"ABW","Aruba","60.7150838",2021,"","","Fixed-broadband Internet 5GB, as a % of GNI pc"
33330,"i154_FBB5$","Fixed-broadband Internet 5GB",,"% GNI per capita",4,"ABW","Aruba","60.7150838",2022,"","ITU Research","Fixed-broadband Internet 5GB, as a % of GNI pc"
33330,"i154_FBB5$","Fixed-broadband Internet 5GB",,"% GNI per capita",4,"ABW","Aruba","63.03",2023,"","ITU Research; IMF","Fixed-broadband Internet 5GB, as a % of GNI pc"
33330,"i154_FBB5$","Fixed-broadband Internet 5GB",,"% GNI per capita",4,"ABW","Aruba","80.37",2024,"","ITU Research; IMF","Fixed-broadband Internet 5GB, as a % of GNI pc"
33330,"i154_FBB5$","Fixed-broadband Internet 5GB",,"% GNI per capita",4,"ABW","Aruba","80.37",2025,"","ITU Research; IMF","Fixed-broadband Internet 5GB, as a % of GNI pc"
33330,"i154_FBB5$","Fixed-broadband Internet 5GB",,"% GNI per capita",6,"AFG","Afghanistan","6.94",2018,"","ITU","Fixed-broadband Internet 5GB, as a % of GNI pc"
33330,"i154_FBB5$","Fixed-broadband Internet 5GB",,"% GNI per capita",6,"AFG","Afghanistan","6.94",2019,"","ITU","Fixed-broadband Internet 5GB, as a % of GNI pc"
33330,"i154_FBB5$","Fixed-broadband Internet 5GB",,"% GNI per capita",6,"AFG","Afghanistan","6.53",2020,"","ITU","Fixed-broadband Internet 5GB, as a % of GNI pc"
33330,"i154_FBB5$","Fixed-broadband Internet 5GB",,"% GNI per capita",6,"AFG","Afghanistan","6.471621633",2021,"","","Fixed-broadband Internet 5GB, as a % of GNI pc"
33330,"i154_FBB5$","Fixed-broadband Internet 5GB",,"% GNI per capita",6,"AFG","Afghanistan","5.695242682",2022,"","ITU Research","Fixed-broadband Internet 5GB, as a % of GNI pc"
33330,"i154_FBB5$","Fixed-broadband Internet 5GB",,"% GNI per capita",6,"AFG","Afghanistan","5.82",2023,"","ITU Research; UNOPS","Fixed-broadband Internet 5GB, as a % of GNI pc"
33330,"i154_FBB5$","Fixed-broadband Internet 5GB",,"% GNI per capita",6,"AFG","Afghanistan","7.08",2024,"","ITU Research; UNOPS","Fixed-broadband Internet 5GB, as a % of GNI pc"
33330,"i154_FBB5$","Fixed-broadband Internet 5GB",,"% GNI per capita",6,"AFG","Afghanistan","6.97",2025,"","ITU Research; UNOPS","Fixed-broadband Internet 5GB, as a % of GNI pc"
33330,"i154_FBB5$","Fixed-broadband Internet 5GB",,"% GNI per capita",7,"ZAF","South Africa","31.18",2018,"","ITU","Fixed-broadband Internet 5GB, as a % of GNI pc"
33330,"i154_FBB5$","Fixed-broadband Internet 5GB",,"% GNI per capita",7,"ZAF","South Africa","31.18",2019,"","ITU","Fixed-broadband Internet 5GB, as a % of GNI pc"
33330,"i154_FBB5$","Fixed-broadband Internet 5GB",,"% GNI per capita",7,"ZAF","South Africa","18.88",2020,"","ITU","Fixed-broadband Internet 5GB, as a % of GNI pc"
33330,"i154_FBB5$","Fixed-broadband Internet 5GB",,"% GNI per capita",7,"ZAF","South Africa","23.28664805",2021,"","","Fixed-broadband Internet 5GB, as a % of GNI pc"
33330,"i154_FBB5$","Fixed-broadband Internet 5GB",,"% GNI per capita",7,"ZAF","South Africa","21.16839288",2022,"","ITU Research","Fixed-broadband Internet 5GB, as a % of GNI pc"
33330,"i154_FBB5$","Fixed-broadband Internet 5GB",,"% GNI per capita",7,"ZAF","South Africa","20.09",2023,"","Independent Communications Authority of South Africa; IMF","Fixed-broadband Internet 5GB, as a % of GNI pc"
33330,"i154_FBB5$","Fixed-broadband Internet 5GB",,"% GNI per capita",7,"ZAF","South Africa","16.96",2024,"","Independent Communications Authority of South Africa and ITU Research; IMF","Fixed-broadband Internet 5GB, as a % of GNI pc"
33330,"i154_FBB5$","Fixed-broadband Internet 5GB",,"% GNI per capita",7,"ZAF","South Africa","17.03",2025,"","ITU Research; IMF","Fixed-broadband Internet 5GB, as a % of GNI pc"
33330,"i154_FBB5$","Fixed-broadband Internet 5GB",,"% GNI per capita",8,"AGO","Angola","26.1",2018,"","ITU","Fixed-broadband Internet 5GB, as a % of GNI pc"
33330,"i154_FBB5$","Fixed-broadband Internet 5GB",,"% GNI per capita",8,"AGO","Angola","26.1",2019,"","ITU","Fixed-broadband Internet 5GB, as a % of GNI pc"
33330,"i154_FBB5$","Fixed-broadband Internet 5GB",,"% GNI per capita",8,"AGO","Angola","12.34",2020,"","ITU","Fixed-broadband Internet 5GB, as a % of GNI pc"
33330,"i154_FBB5$","Fixed-broadband Internet 5GB",,"% GNI per capita",8,"AGO","Angola","20.86836433",2021,"","","Fixed-broadband Internet 5GB, as a % of GNI pc"
33330,"i154_FBB5$","Fixed-broadband Internet 5GB",,"% GNI per capita",8,"AGO","Angola","32.19111828",2022,"","ITU Research","Fixed-broadband Internet 5GB, as a % of GNI pc"
33330,"i154_FBB5$","Fixed-broadband Internet 5GB",,"% GNI per capita",8,"AGO","Angola","33.66",2023,"","ITU Research; IMF","Fixed-broadband Internet 5GB, as a % of GNI pc"
33330,"i154_FBB5$","Fixed-broadband Internet 5GB",,"% GNI per capita",8,"AGO","Angola","23.32",2024,"","ITU Research; IMF","Fixed-broadband Internet 5GB, as a % of GNI pc"
33330,"i154_FBB5$","Fixed-broadband Internet 5GB",,"% GNI per capita",8,"AGO","Angola","30.69",2025,"","Angolan Institute of Communications; IMF","Fixed-broadband Internet 5GB, as a % of GNI pc"
33330,"i154_FBB5$","Fixed-broadband Internet 5GB",,"% GNI per capita",9,"AIA","Anguilla","55.19",2018,"","ITU","Fixed-broadband Internet 5GB, as a % of GNI pc"
33330,"i154_FBB5$","Fixed-broadband Internet 5GB",,"% GNI per capita",9,"AIA","Anguilla","55.19",2019,"","ITU","Fixed-broadband Internet 5GB, as a % of GNI pc"
33330,"i154_FBB5$","Fixed-broadband Internet 5GB",,"% GNI per capita",9,"AIA","Anguilla","55.19",2020,"","ITU","Fixed-broadband Internet 5GB, as a % of GNI pc"
33330,"i154_FBB5$","Fixed-broadband Internet 5GB",,"% GNI per capita",9,"AIA","Anguilla","55.18518519",2021,"","","Fixed-broadband Internet 5GB, as a % of GNI pc"
33330,"i154_FBB5$","Fixed-broadband Internet 5GB",,"% GNI per capita",9,"AIA","Anguilla","63.46296296",2022,"","ITU Research","Fixed-broadband Internet 5GB, as a % of GNI pc"
33330,"i154_FBB5$","Fixed-broadband Internet 5GB",,"% GNI per capita",9,"AIA","Anguilla","62.36",2023,"","ITU Research; IMF","Fixed-broadband Internet 5GB, as a % of GNI pc"
33330,"i154_FBB5$","Fixed-broadband Internet 5GB",,"% GNI per capita",9,"AIA","Anguilla","66.54",2024,"","ITU Research; IMF","Fixed-broadband Internet 5GB, as a % of GNI pc"
33330,"i154_FBB5$","Fixed-broadband Internet 5GB",,"% GNI per capita",9,"AIA","Anguilla","66.54",2025,"","ITU Research; IMF","Fixed-broadband Internet 5GB, as a % of GNI pc"
33330,"i154_FBB5$","Fixed-broadband Internet 5GB",,"% GNI per capita",10,"ALB","Albania","6.48",2018,"","ITU","Fixed-broadband Internet 5GB, as a % of GNI pc"
33330,"i154_FBB5$","Fixed-broadband Internet 5GB",,"% GNI per capita",10,"ALB","Albania","6.48",2019,"","ITU","Fixed-broadband Internet 5GB, as a % of GNI pc"
33330,"i154_FBB5$","Fixed-broadband Internet 5GB",,"% GNI per capita",10,"ALB","Albania","6.38",2020,"","ITU","Fixed-broadband Internet 5GB, as a % of GNI pc"
33330,"i154_FBB5$","Fixed-broadband Internet 5GB",,"% GNI per capita",10,"ALB","Albania","6.861399726",2021,"","","Fixed-broadband Internet 5GB, as a % of GNI pc"
33330,"i154_FBB5$","Fixed-broadband Internet 5GB",,"% GNI per capita",10,"ALB","Albania","6.196883853",2022,"","ITU Research","Fixed-broadband Internet 5GB, as a % of GNI pc"
33330,"i154_FBB5$","Fixed-broadband Internet 5GB",,"% GNI per capita",10,"ALB","Albania","12.84",2023,"","ITU Research; IMF","Fixed-broadband Internet 5GB, as a % of GNI pc"
33330,"i154_FBB5$","Fixed-broadband Internet 5GB",,"% GNI per capita",10,"ALB","Albania","17.09",2024,"","ITU Research; IMF","Fixed-broadband Internet 5GB, as a % of GNI pc"
33330,"i154_FBB5$","Fixed-broadband Internet 5GB",,"% GNI per capita",10,"ALB","Albania","17.02",2025,"","Electronic and Postal Communications Authority and ITU Research; IMF","Fixed-broadband Internet 5GB, as a % of GNI pc"
33330,"i154_FBB5$","Fixed-broadband Internet 5GB",,"% GNI per capita",11,"DZA","Algeria","13.72",2018,"","ITU","Fixed-broadband Internet 5GB, as a % of GNI pc"
33330,"i154_FBB5$","Fixed-broadband Internet 5GB",,"% GNI per capita",11,"DZA","Algeria","13.72",2019,"","ITU","Fixed-broadband Internet 5GB, as a % of GNI pc"
33330,"i154_FBB5$","Fixed-broadband Internet 5GB",,"% GNI per capita",11,"DZA","Algeria","12.46",2020,"","ITU","Fixed-broadband Internet 5GB, as a % of GNI pc"
33330,"i154_FBB5$","Fixed-broadband Internet 5GB",,"% GNI per capita",11,"DZA","Algeria","11.98535988",2021,"","","Fixed-broadband Internet 5GB, as a % of GNI pc"
33330,"i154_FBB5$","Fixed-broadband Internet 5GB",,"% GNI per capita",11,"DZA","Algeria","11.03587302",2022,"","ITU Research","Fixed-broadband Internet 5GB, as a % of GNI pc"
33330,"i154_FBB5$","Fixed-broadband Internet 5GB",,"% GNI per capita",11,"DZA","Algeria","11.79",2023,"","Ministère de la Poste et des Télécommunications; IMF","Fixed-broadband Internet 5GB, as a % of GNI pc"
33330,"i154_FBB5$","Fixed-broadband Internet 5GB",,"% GNI per capita",11,"DZA","Algeria","11.9",2024,"","Ministère de la Poste et des Télécommunications; IMF","Fixed-broadband Internet 5GB, as a % of GNI pc"
33330,"i154_FBB5$","Fixed-broadband Internet 5GB",,"% GNI per capita",11,"DZA","Algeria","11.88",2025,"","Ministère de la Poste et des Télécommunications; IMF","Fixed-broadband Internet 5GB, as a % of GNI pc"
