"seriesID","seriesCode","seriesName","seriesParent","seriesUnits","entityID","entityIso","entityName","dataValue","dataYear","dataNote","dataSource","seriesDescription","dataValue 1","dataValue 2","dataValue 3","dataValue 4","dataValue 5"
19277,"trRegulatorResponsibilitiesM2M","Who regulates issues related to the Internet of Things?",,,53,"COL","Colombia","Yes",2018,"","","",,,,,
19277,"trRegulatorResponsibilitiesM2M","Who regulates issues related to the Internet of Things?",,,53,"COL","Colombia","Yes",2019,"","","",,,,,
19277,"trRegulatorResponsibilitiesM2M","Who regulates issues related to the Internet of Things?",,,53,"COL","Colombia","Yes",2020,"","","",,,,,
19277,"trRegulatorResponsibilitiesM2M","Who regulates issues related to the Internet of Things?",,,54,"LKA","Sri Lanka","Yes",2019,"","","",,,,,
19277,"trRegulatorResponsibilitiesM2M","Who regulates issues related to the Internet of Things?",,,54,"LKA","Sri Lanka","Yes",2020,"","","",,,,,
19277,"trRegulatorResponsibilitiesM2M","Who regulates issues related to the Internet of Things?",,,55,"CMR","Cameroon","No",2015,"","","",,,,,
19277,"trRegulatorResponsibilitiesM2M","Who regulates issues related to the Internet of Things?",,,55,"CMR","Cameroon","No",2019,"","","",,,,,
19277,"trRegulatorResponsibilitiesM2M","Who regulates issues related to the Internet of Things?",,,55,"CMR","Cameroon","No",2020,"","","",,,,,
19277,"trRegulatorResponsibilitiesM2M","Who regulates issues related to the Internet of Things?",,,57,"COG","Congo (Rep. of the)","No",2017,"","","",,,,,
19277,"trRegulatorResponsibilitiesM2M","Who regulates issues related to the Internet of Things?",,,57,"COG","Congo (Rep. of the)","No",2018,"","","",,,,,
19277,"trRegulatorResponsibilitiesM2M","Who regulates issues related to the Internet of Things?",,,57,"COG","Congo (Rep. of the)","No",2019,"","","",,,,,
19277,"trRegulatorResponsibilitiesM2M","Who regulates issues related to the Internet of Things?",,,57,"COG","Congo (Rep. of the)","No",2020,"","","",,,,,
19277,"trRegulatorResponsibilitiesM2M","Who regulates issues related to the Internet of Things?",,,58,"COM","Comoros","No",2016,"","","",,,,,
19277,"trRegulatorResponsibilitiesM2M","Who regulates issues related to the Internet of Things?",,,58,"COM","Comoros","No",2018,"","","",,,,,
19277,"trRegulatorResponsibilitiesM2M","Who regulates issues related to the Internet of Things?",,,58,"COM","Comoros","No",2019,"","","",,,,,
19277,"trRegulatorResponsibilitiesM2M","Who regulates issues related to the Internet of Things?",,,59,"CPV","Cabo Verde","No",2015,"","","",,,,,
19277,"trRegulatorResponsibilitiesM2M","Who regulates issues related to the Internet of Things?",,,59,"CPV","Cabo Verde","No",2016,"","","",,,,,
19277,"trRegulatorResponsibilitiesM2M","Who regulates issues related to the Internet of Things?",,,62,"CRI","Costa Rica","No",2015,"","","",,,,,
19277,"trRegulatorResponsibilitiesM2M","Who regulates issues related to the Internet of Things?",,,62,"CRI","Costa Rica","No",2016,"","","",,,,,
19277,"trRegulatorResponsibilitiesM2M","Who regulates issues related to the Internet of Things?",,,62,"CRI","Costa Rica","No",2017,"","","",,,,,
19277,"trRegulatorResponsibilitiesM2M","Who regulates issues related to the Internet of Things?",,,62,"CRI","Costa Rica","No",2018,"","","",,,,,
19277,"trRegulatorResponsibilitiesM2M","Who regulates issues related to the Internet of Things?",,,62,"CRI","Costa Rica","Yes",2019,"","","",,,,,
19277,"trRegulatorResponsibilitiesM2M","Who regulates issues related to the Internet of Things?",,,62,"CRI","Costa Rica","Yes",2020,"","","",,,,,
19277,"trRegulatorResponsibilitiesM2M","Who regulates issues related to the Internet of Things?",,,63,"CUB","Cuba","Yes",2018,"","","",,,,,
19277,"trRegulatorResponsibilitiesM2M","Who regulates issues related to the Internet of Things?",,,63,"CUB","Cuba","Yes",2019,"","","",,,,,
19277,"trRegulatorResponsibilitiesM2M","Who regulates issues related to the Internet of Things?",,,63,"CUB","Cuba","Yes",2020,"","","",,,,,
19277,"trRegulatorResponsibilitiesM2M","Who regulates issues related to the Internet of Things?",,,66,"CYP","Cyprus","Yes",2015,"","","",,,,,
19277,"trRegulatorResponsibilitiesM2M","Who regulates issues related to the Internet of Things?",,,66,"CYP","Cyprus","Yes",2016,"","","",,,,,
19277,"trRegulatorResponsibilitiesM2M","Who regulates issues related to the Internet of Things?",,,66,"CYP","Cyprus","Yes",2017,"","","",,,,,
19277,"trRegulatorResponsibilitiesM2M","Who regulates issues related to the Internet of Things?",,,66,"CYP","Cyprus","Yes",2018,"","","",,,,,
19277,"trRegulatorResponsibilitiesM2M","Who regulates issues related to the Internet of Things?",,,66,"CYP","Cyprus","Yes",2019,"","","",,,,,
19277,"trRegulatorResponsibilitiesM2M","Who regulates issues related to the Internet of Things?",,,66,"CYP","Cyprus","Yes",2020,"","","",,,,,
19277,"trRegulatorResponsibilitiesM2M","Who regulates issues related to the Internet of Things?",,,67,"DEU","Germany","Yes",2015,"","","",,,,,
19277,"trRegulatorResponsibilitiesM2M","Who regulates issues related to the Internet of Things?",,,67,"DEU","Germany","Yes",2016,"","","",,,,,
19277,"trRegulatorResponsibilitiesM2M","Who regulates issues related to the Internet of Things?",,,67,"DEU","Germany","Yes",2018,"","","",,,,,
19277,"trRegulatorResponsibilitiesM2M","Who regulates issues related to the Internet of Things?",,,67,"DEU","Germany","Yes",2019,"","","",,,,,
19277,"trRegulatorResponsibilitiesM2M","Who regulates issues related to the Internet of Things?",,,67,"DEU","Germany","Yes",2020,"","","",,,,,
19277,"trRegulatorResponsibilitiesM2M","Who regulates issues related to the Internet of Things?",,,70,"DMA","Dominica","No",2016,"","","",,,,,
19277,"trRegulatorResponsibilitiesM2M","Who regulates issues related to the Internet of Things?",,,71,"DNK","Denmark","Yes",2019,"","","",,,,,
19277,"trRegulatorResponsibilitiesM2M","Who regulates issues related to the Internet of Things?",,,72,"DOM","Dominican Rep.","No",2015,"","","",,,,,
19277,"trRegulatorResponsibilitiesM2M","Who regulates issues related to the Internet of Things?",,,72,"DOM","Dominican Rep.","No",2016,"","","",,,,,
19277,"trRegulatorResponsibilitiesM2M","Who regulates issues related to the Internet of Things?",,,72,"DOM","Dominican Rep.","No",2017,"","","",,,,,
19277,"trRegulatorResponsibilitiesM2M","Who regulates issues related to the Internet of Things?",,,72,"DOM","Dominican Rep.","Yes",2018,"","","",,,,,
19277,"trRegulatorResponsibilitiesM2M","Who regulates issues related to the Internet of Things?",,,72,"DOM","Dominican Rep.","Yes",2019,"","","",,,,,
19277,"trRegulatorResponsibilitiesM2M","Who regulates issues related to the Internet of Things?",,,72,"DOM","Dominican Rep.","Yes",2020,"","","",,,,,
19277,"trRegulatorResponsibilitiesM2M","Who regulates issues related to the Internet of Things?",,,73,"ESP","Spain","No",2015,"","","",,,,,
19277,"trRegulatorResponsibilitiesM2M","Who regulates issues related to the Internet of Things?",,,73,"ESP","Spain","No",2016,"","","",,,,,
19277,"trRegulatorResponsibilitiesM2M","Who regulates issues related to the Internet of Things?",,,73,"ESP","Spain","No",2017,"","","",,,,,
19277,"trRegulatorResponsibilitiesM2M","Who regulates issues related to the Internet of Things?",,,73,"ESP","Spain","No",2018,"","","",,,,,
19277,"trRegulatorResponsibilitiesM2M","Who regulates issues related to the Internet of Things?",,,73,"ESP","Spain","No",2019,"","","",,,,,
19277,"trRegulatorResponsibilitiesM2M","Who regulates issues related to the Internet of Things?",,,73,"ESP","Spain","No",2020,"","","",,,,,
19277,"trRegulatorResponsibilitiesM2M","Who regulates issues related to the Internet of Things?",,,74,"EGY","Egypt","Yes",2015,"","","",,,,,
19277,"trRegulatorResponsibilitiesM2M","Who regulates issues related to the Internet of Things?",,,74,"EGY","Egypt","Yes",2016,"","","",,,,,
19277,"trRegulatorResponsibilitiesM2M","Who regulates issues related to the Internet of Things?",,,74,"EGY","Egypt","Yes",2019,"","","",,,,,
19277,"trRegulatorResponsibilitiesM2M","Who regulates issues related to the Internet of Things?",,,74,"EGY","Egypt","Yes",2020,"","","",,,,,
19277,"trRegulatorResponsibilitiesM2M","Who regulates issues related to the Internet of Things?",,,75,"ECU","Ecuador","Yes",2018,"","","",,,,,
19277,"trRegulatorResponsibilitiesM2M","Who regulates issues related to the Internet of Things?",,,75,"ECU","Ecuador","Yes",2019,"","","",,,,,
