"seriesID","seriesCode","seriesName","seriesParent","seriesUnits","entityID","entityIso","entityName","dataValue","dataYear","dataNote","dataSource","seriesDescription","dataValue 1","dataValue 2","dataValue 3","dataValue 4","dataValue 5","dataValue 6"
31606,"tpCost_Methodolgy_Adv_W","Advanced wholesale services",,,33,"BFA","Burkina Faso","LRIC+",2021,"","","Advanced wholesale",,,,,,
31606,"tpCost_Methodolgy_Adv_W","Advanced wholesale services",,,33,"BFA","Burkina Faso","LRIC+",2022,"","","Advanced wholesale",,,,,,
31606,"tpCost_Methodolgy_Adv_W","Advanced wholesale services",,,33,"BFA","Burkina Faso","LRIC+",2023,"","","Advanced wholesale",,,,,,
31606,"tpCost_Methodolgy_Adv_W","Advanced wholesale services",,,34,"BGD","Bangladesh","Fully Distributed Costs",2022,"","","Advanced wholesale",,,,,,
31606,"tpCost_Methodolgy_Adv_W","Advanced wholesale services",,,35,"BHR","Bahrain",,2021,"","","Advanced wholesale","Fully Distributed Costs","LRIC",,,,
31606,"tpCost_Methodolgy_Adv_W","Advanced wholesale services",,,35,"BHR","Bahrain",,2022,"","","Advanced wholesale","LRIC","Fully Distributed Costs",,,,
31606,"tpCost_Methodolgy_Adv_W","Advanced wholesale services",,,35,"BHR","Bahrain",,2023,"","","Advanced wholesale","LRIC","Fully Distributed Costs","Other",,,
31606,"tpCost_Methodolgy_Adv_W","Advanced wholesale services",,,35,"BHR","Bahrain",,2024,"","","Advanced wholesale","Fully Distributed Costs","LRIC","Other",,,
31606,"tpCost_Methodolgy_Adv_W","Advanced wholesale services",,,37,"BLR","Belarus","Fully Distributed Costs",2020,"","","Advanced wholesale",,,,,,
31606,"tpCost_Methodolgy_Adv_W","Advanced wholesale services",,,37,"BLR","Belarus","Fully Distributed Costs",2021,"","","Advanced wholesale",,,,,,
31606,"tpCost_Methodolgy_Adv_W","Advanced wholesale services",,,37,"BLR","Belarus","Fully Distributed Costs",2023,"","","Advanced wholesale",,,,,,
31606,"tpCost_Methodolgy_Adv_W","Advanced wholesale services",,,38,"BLZ","Belize","Other",2023,"","","Advanced wholesale",,,,,,
31606,"tpCost_Methodolgy_Adv_W","Advanced wholesale services",,,40,"BWA","Botswana","Fully Distributed Costs",2020,"","","Advanced wholesale",,,,,,
