"seriesID","seriesCode","seriesName","seriesParent","seriesUnits","entityID","entityIso","entityName","dataValue","dataYear","dataNote","dataSource","seriesDescription","dataValue 1","dataValue 2","dataValue 3","dataValue 4"
21634,"trIsSeparateSpectrumAgency","Spectrum agency",,,40,"BWA","Botswana","No",2019,"","","",,,,
21634,"trIsSeparateSpectrumAgency","Spectrum agency",,,40,"BWA","Botswana","No",2020,"","","",,,,
21634,"trIsSeparateSpectrumAgency","Spectrum agency",,,40,"BWA","Botswana","No",2021,"","","",,,,
21634,"trIsSeparateSpectrumAgency","Spectrum agency",,,40,"BWA","Botswana","No",2022,"","","",,,,
21634,"trIsSeparateSpectrumAgency","Spectrum agency",,,40,"BWA","Botswana","No",2024,"","","",,,,
21634,"trIsSeparateSpectrumAgency","Spectrum agency",,,42,"MMR","Myanmar","No",2017,"","","",,,,
21634,"trIsSeparateSpectrumAgency","Spectrum agency",,,42,"MMR","Myanmar","No",2018,"","","",,,,
21634,"trIsSeparateSpectrumAgency","Spectrum agency",,,42,"MMR","Myanmar","No",2019,"","","",,,,
21634,"trIsSeparateSpectrumAgency","Spectrum agency",,,42,"MMR","Myanmar","No",2020,"","","",,,,
21634,"trIsSeparateSpectrumAgency","Spectrum agency",,,42,"MMR","Myanmar","No",2021,"","","",,,,
21634,"trIsSeparateSpectrumAgency","Spectrum agency",,,42,"MMR","Myanmar","No",2022,"","","",,,,
21634,"trIsSeparateSpectrumAgency","Spectrum agency",,,43,"BRN","Brunei Darussalam","No",2018,"","","",,,,
21634,"trIsSeparateSpectrumAgency","Spectrum agency",,,43,"BRN","Brunei Darussalam","No",2019,"","","",,,,
21634,"trIsSeparateSpectrumAgency","Spectrum agency",,,43,"BRN","Brunei Darussalam","No",2022,"","","",,,,
21634,"trIsSeparateSpectrumAgency","Spectrum agency",,,44,"BTN","Bhutan","No",2016,"","","",,,,
21634,"trIsSeparateSpectrumAgency","Spectrum agency",,,44,"BTN","Bhutan","No",2020,"","","",,,,
21634,"trIsSeparateSpectrumAgency","Spectrum agency",,,44,"BTN","Bhutan","No",2021,"","","",,,,
21634,"trIsSeparateSpectrumAgency","Spectrum agency",,,45,"BGR","Bulgaria","No",2016,"","","",,,,
21634,"trIsSeparateSpectrumAgency","Spectrum agency",,,45,"BGR","Bulgaria","No",2017,"","","",,,,
21634,"trIsSeparateSpectrumAgency","Spectrum agency",,,45,"BGR","Bulgaria","No",2018,"","","",,,,
21634,"trIsSeparateSpectrumAgency","Spectrum agency",,,45,"BGR","Bulgaria","No",2019,"","","",,,,
21634,"trIsSeparateSpectrumAgency","Spectrum agency",,,45,"BGR","Bulgaria","No",2020,"","","",,,,
21634,"trIsSeparateSpectrumAgency","Spectrum agency",,,45,"BGR","Bulgaria","No",2021,"","","",,,,
21634,"trIsSeparateSpectrumAgency","Spectrum agency",,,45,"BGR","Bulgaria","No",2022,"","","",,,,
