"seriesID","seriesCode","seriesName","seriesParent","seriesUnits","entityID","entityIso","entityName","dataValue","dataYear","dataNote","dataSource","seriesDescription","dataValue 1","dataValue 2","dataValue 3","dataValue 4","dataValue 5"
19271,"trJurisdictionRegulateOTTs","ICT Regulator has jurisdiction over OTTs",,,11,"DZA","Algeria","No",2016,"","","Over-the-top players (OTTs) or digital platforms are defined as companies which do not own telecom infrastructure. They provide free or premium services over the open Internet without necessarily having a contractual relationship with end-users. They do not necessarily have agreements or other contractual relationship with network providers neither. They have global reach and may or may not be subject to specific national regulations. ",,,,,
19271,"trJurisdictionRegulateOTTs","ICT Regulator has jurisdiction over OTTs",,,11,"DZA","Algeria","No",2017,"","","Over-the-top players (OTTs) or digital platforms are defined as companies which do not own telecom infrastructure. They provide free or premium services over the open Internet without necessarily having a contractual relationship with end-users. They do not necessarily have agreements or other contractual relationship with network providers neither. They have global reach and may or may not be subject to specific national regulations. ",,,,,
19271,"trJurisdictionRegulateOTTs","ICT Regulator has jurisdiction over OTTs",,,11,"DZA","Algeria","No",2018,"","","Over-the-top players (OTTs) or digital platforms are defined as companies which do not own telecom infrastructure. They provide free or premium services over the open Internet without necessarily having a contractual relationship with end-users. They do not necessarily have agreements or other contractual relationship with network providers neither. They have global reach and may or may not be subject to specific national regulations. ",,,,,
19271,"trJurisdictionRegulateOTTs","ICT Regulator has jurisdiction over OTTs",,,11,"DZA","Algeria","No",2019,"","","Over-the-top players (OTTs) or digital platforms are defined as companies which do not own telecom infrastructure. They provide free or premium services over the open Internet without necessarily having a contractual relationship with end-users. They do not necessarily have agreements or other contractual relationship with network providers neither. They have global reach and may or may not be subject to specific national regulations. ",,,,,
19271,"trJurisdictionRegulateOTTs","ICT Regulator has jurisdiction over OTTs",,,11,"DZA","Algeria","No",2020,"","","Over-the-top players (OTTs) or digital platforms are defined as companies which do not own telecom infrastructure. They provide free or premium services over the open Internet without necessarily having a contractual relationship with end-users. They do not necessarily have agreements or other contractual relationship with network providers neither. They have global reach and may or may not be subject to specific national regulations. ",,,,,
19271,"trJurisdictionRegulateOTTs","ICT Regulator has jurisdiction over OTTs",,,14,"AND","Andorra","No",2016,"","","Over-the-top players (OTTs) or digital platforms are defined as companies which do not own telecom infrastructure. They provide free or premium services over the open Internet without necessarily having a contractual relationship with end-users. They do not necessarily have agreements or other contractual relationship with network providers neither. They have global reach and may or may not be subject to specific national regulations. ",,,,,
19271,"trJurisdictionRegulateOTTs","ICT Regulator has jurisdiction over OTTs",,,16,"ARG","Argentina","Yes",2018,"","","Over-the-top players (OTTs) or digital platforms are defined as companies which do not own telecom infrastructure. They provide free or premium services over the open Internet without necessarily having a contractual relationship with end-users. They do not necessarily have agreements or other contractual relationship with network providers neither. They have global reach and may or may not be subject to specific national regulations. ",,,,,
19271,"trJurisdictionRegulateOTTs","ICT Regulator has jurisdiction over OTTs",,,16,"ARG","Argentina","Yes",2019,"","","Over-the-top players (OTTs) or digital platforms are defined as companies which do not own telecom infrastructure. They provide free or premium services over the open Internet without necessarily having a contractual relationship with end-users. They do not necessarily have agreements or other contractual relationship with network providers neither. They have global reach and may or may not be subject to specific national regulations. ",,,,,
19271,"trJurisdictionRegulateOTTs","ICT Regulator has jurisdiction over OTTs",,,16,"ARG","Argentina","Yes",2020,"","","Over-the-top players (OTTs) or digital platforms are defined as companies which do not own telecom infrastructure. They provide free or premium services over the open Internet without necessarily having a contractual relationship with end-users. They do not necessarily have agreements or other contractual relationship with network providers neither. They have global reach and may or may not be subject to specific national regulations. ",,,,,
19271,"trJurisdictionRegulateOTTs","ICT Regulator has jurisdiction over OTTs",,,17,"ARM","Armenia","No",2015,"","","Over-the-top players (OTTs) or digital platforms are defined as companies which do not own telecom infrastructure. They provide free or premium services over the open Internet without necessarily having a contractual relationship with end-users. They do not necessarily have agreements or other contractual relationship with network providers neither. They have global reach and may or may not be subject to specific national regulations. ",,,,,
19271,"trJurisdictionRegulateOTTs","ICT Regulator has jurisdiction over OTTs",,,17,"ARM","Armenia","Yes",2016,"","","Over-the-top players (OTTs) or digital platforms are defined as companies which do not own telecom infrastructure. They provide free or premium services over the open Internet without necessarily having a contractual relationship with end-users. They do not necessarily have agreements or other contractual relationship with network providers neither. They have global reach and may or may not be subject to specific national regulations. ",,,,,
19271,"trJurisdictionRegulateOTTs","ICT Regulator has jurisdiction over OTTs",,,17,"ARM","Armenia","Yes",2018,"","","Over-the-top players (OTTs) or digital platforms are defined as companies which do not own telecom infrastructure. They provide free or premium services over the open Internet without necessarily having a contractual relationship with end-users. They do not necessarily have agreements or other contractual relationship with network providers neither. They have global reach and may or may not be subject to specific national regulations. ",,,,,
19271,"trJurisdictionRegulateOTTs","ICT Regulator has jurisdiction over OTTs",,,17,"ARM","Armenia","Yes",2019,"","","Over-the-top players (OTTs) or digital platforms are defined as companies which do not own telecom infrastructure. They provide free or premium services over the open Internet without necessarily having a contractual relationship with end-users. They do not necessarily have agreements or other contractual relationship with network providers neither. They have global reach and may or may not be subject to specific national regulations. ",,,,,
19271,"trJurisdictionRegulateOTTs","ICT Regulator has jurisdiction over OTTs",,,17,"ARM","Armenia","Yes",2020,"","","Over-the-top players (OTTs) or digital platforms are defined as companies which do not own telecom infrastructure. They provide free or premium services over the open Internet without necessarily having a contractual relationship with end-users. They do not necessarily have agreements or other contractual relationship with network providers neither. They have global reach and may or may not be subject to specific national regulations. ",,,,,
19271,"trJurisdictionRegulateOTTs","ICT Regulator has jurisdiction over OTTs",,,18,"SAU","Saudi Arabia","No",2015,"","","Over-the-top players (OTTs) or digital platforms are defined as companies which do not own telecom infrastructure. They provide free or premium services over the open Internet without necessarily having a contractual relationship with end-users. They do not necessarily have agreements or other contractual relationship with network providers neither. They have global reach and may or may not be subject to specific national regulations. ",,,,,
19271,"trJurisdictionRegulateOTTs","ICT Regulator has jurisdiction over OTTs",,,18,"SAU","Saudi Arabia","Yes",2016,"","","Over-the-top players (OTTs) or digital platforms are defined as companies which do not own telecom infrastructure. They provide free or premium services over the open Internet without necessarily having a contractual relationship with end-users. They do not necessarily have agreements or other contractual relationship with network providers neither. They have global reach and may or may not be subject to specific national regulations. ",,,,,
19271,"trJurisdictionRegulateOTTs","ICT Regulator has jurisdiction over OTTs",,,18,"SAU","Saudi Arabia","Yes",2017,"","","Over-the-top players (OTTs) or digital platforms are defined as companies which do not own telecom infrastructure. They provide free or premium services over the open Internet without necessarily having a contractual relationship with end-users. They do not necessarily have agreements or other contractual relationship with network providers neither. They have global reach and may or may not be subject to specific national regulations. ",,,,,
19271,"trJurisdictionRegulateOTTs","ICT Regulator has jurisdiction over OTTs",,,18,"SAU","Saudi Arabia","Yes",2018,"","","Over-the-top players (OTTs) or digital platforms are defined as companies which do not own telecom infrastructure. They provide free or premium services over the open Internet without necessarily having a contractual relationship with end-users. They do not necessarily have agreements or other contractual relationship with network providers neither. They have global reach and may or may not be subject to specific national regulations. ",,,,,
19271,"trJurisdictionRegulateOTTs","ICT Regulator has jurisdiction over OTTs",,,18,"SAU","Saudi Arabia","Yes",2019,"","","Over-the-top players (OTTs) or digital platforms are defined as companies which do not own telecom infrastructure. They provide free or premium services over the open Internet without necessarily having a contractual relationship with end-users. They do not necessarily have agreements or other contractual relationship with network providers neither. They have global reach and may or may not be subject to specific national regulations. ",,,,,
19271,"trJurisdictionRegulateOTTs","ICT Regulator has jurisdiction over OTTs",,,18,"SAU","Saudi Arabia","Yes",2020,"","","Over-the-top players (OTTs) or digital platforms are defined as companies which do not own telecom infrastructure. They provide free or premium services over the open Internet without necessarily having a contractual relationship with end-users. They do not necessarily have agreements or other contractual relationship with network providers neither. They have global reach and may or may not be subject to specific national regulations. ",,,,,
19271,"trJurisdictionRegulateOTTs","ICT Regulator has jurisdiction over OTTs",,,23,"AUS","Australia","Yes",2015,"","","Over-the-top players (OTTs) or digital platforms are defined as companies which do not own telecom infrastructure. They provide free or premium services over the open Internet without necessarily having a contractual relationship with end-users. They do not necessarily have agreements or other contractual relationship with network providers neither. They have global reach and may or may not be subject to specific national regulations. ",,,,,
