"seriesID","seriesCode","seriesName","seriesParent","seriesUnits","entityID","entityIso","entityName","dataValue","dataYear","dataNote","dataSource","seriesDescription","dataValue 1","dataValue 2","dataValue 3","dataValue 4","dataValue 5","dataValue 6"
19268,"trFramework_ICT_accessibility","ICT accessibility policies",,,17,"ARM","Armenia","Television/video programming accessibility",2019,"","","",,,,,,
19268,"trFramework_ICT_accessibility","ICT accessibility policies",,,17,"ARM","Armenia","Television/video programming accessibility",2020,"","","",,,,,,
19268,"trFramework_ICT_accessibility","ICT accessibility policies",,,17,"ARM","Armenia","Television/video programming accessibility",2021,"","","",,,,,,
19268,"trFramework_ICT_accessibility","ICT accessibility policies",,,17,"ARM","Armenia","Television/video programming accessibility",2022,"","","",,,,,,
19268,"trFramework_ICT_accessibility","ICT accessibility policies",,,18,"SAU","Saudi Arabia","Other",2016,"","","",,,,,,
19268,"trFramework_ICT_accessibility","ICT accessibility policies",,,18,"SAU","Saudi Arabia",,2017,"","","","There is no framework in place for the time being","Other",,,,
19268,"trFramework_ICT_accessibility","ICT accessibility policies",,,18,"SAU","Saudi Arabia",,2018,"","","","There is no framework in place for the time being","Other",,,,
19268,"trFramework_ICT_accessibility","ICT accessibility policies",,,18,"SAU","Saudi Arabia",,2019,"","","","There is no framework in place for the time being","Other",,,,
19268,"trFramework_ICT_accessibility","ICT accessibility policies",,,18,"SAU","Saudi Arabia","Other",2020,"","","",,,,,,
19268,"trFramework_ICT_accessibility","ICT accessibility policies",,,18,"SAU","Saudi Arabia","Other",2021,"","","",,,,,,
19268,"trFramework_ICT_accessibility","ICT accessibility policies",,,18,"SAU","Saudi Arabia","Other",2022,"","","",,,,,,
19268,"trFramework_ICT_accessibility","ICT accessibility policies",,,18,"SAU","Saudi Arabia",,2024,"","","","Other","Mobile communications accessibility","Television/video programming accessibility","Public ICT accessibility (e.g. payphones and telecentres)","Web accessibility",
19268,"trFramework_ICT_accessibility","ICT accessibility policies",,,23,"AUS","Australia",,2015,"","","","Public procurement of accessible ICTs","Television/video programming accessibility","Web accessibility",,,
19268,"trFramework_ICT_accessibility","ICT accessibility policies",,,23,"AUS","Australia",,2017,"","","","Public procurement of accessible ICTs","Television/video programming accessibility","Web accessibility",,,
19268,"trFramework_ICT_accessibility","ICT accessibility policies",,,23,"AUS","Australia",,2018,"","","","Public procurement of accessible ICTs","Web accessibility","Television/video programming accessibility",,,
19268,"trFramework_ICT_accessibility","ICT accessibility policies",,,23,"AUS","Australia",,2019,"","","","Television/video programming accessibility","Web accessibility","Public procurement of accessible ICTs",,,
19268,"trFramework_ICT_accessibility","ICT accessibility policies",,,23,"AUS","Australia",,2020,"","","","Public procurement of accessible ICTs","Web accessibility","Television/video programming accessibility",,,
19268,"trFramework_ICT_accessibility","ICT accessibility policies",,,23,"AUS","Australia",,2021,"","","","Public procurement of accessible ICTs","Television/video programming accessibility","Web accessibility",,,
19268,"trFramework_ICT_accessibility","ICT accessibility policies",,,23,"AUS","Australia",,2022,"","","","Television/video programming accessibility","Web accessibility","Public procurement of accessible ICTs",,,
19268,"trFramework_ICT_accessibility","ICT accessibility policies",,,23,"AUS","Australia","Television/video programming accessibility",2024,"","","",,,,,,
19268,"trFramework_ICT_accessibility","ICT accessibility policies",,,24,"AUT","Austria","Other",2016,"","","",,,,,,
19268,"trFramework_ICT_accessibility","ICT accessibility policies",,,24,"AUT","Austria","Other",2017,"","","",,,,,,
19268,"trFramework_ICT_accessibility","ICT accessibility policies",,,24,"AUT","Austria","Other",2018,"","","",,,,,,
19268,"trFramework_ICT_accessibility","ICT accessibility policies",,,24,"AUT","Austria","Other",2019,"","","",,,,,,
19268,"trFramework_ICT_accessibility","ICT accessibility policies",,,24,"AUT","Austria","Web accessibility",2022,"","","",,,,,,
19268,"trFramework_ICT_accessibility","ICT accessibility policies",,,25,"AZE","Azerbaijan",,2015,"","","","Public ICT accessibility (e.g. payphones and telecentres)","Web accessibility","Television/video programming accessibility","Mobile communications accessibility",,
19268,"trFramework_ICT_accessibility","ICT accessibility policies",,,25,"AZE","Azerbaijan",,2016,"","","","Public ICT accessibility (e.g. payphones and telecentres)","Mobile communications accessibility","Web accessibility","Television/video programming accessibility",,
19268,"trFramework_ICT_accessibility","ICT accessibility policies",,,25,"AZE","Azerbaijan",,2017,"","","","Public ICT accessibility (e.g. payphones and telecentres)","Web accessibility","Television/video programming accessibility","Mobile communications accessibility",,
19268,"trFramework_ICT_accessibility","ICT accessibility policies",,,25,"AZE","Azerbaijan",,2018,"","","","Television/video programming accessibility","Web accessibility","Mobile communications accessibility","Public ICT accessibility (e.g. payphones and telecentres)",,
19268,"trFramework_ICT_accessibility","ICT accessibility policies",,,25,"AZE","Azerbaijan",,2019,"","","","Public ICT accessibility (e.g. payphones and telecentres)","Television/video programming accessibility","Web accessibility","Mobile communications accessibility",,
19268,"trFramework_ICT_accessibility","ICT accessibility policies",,,25,"AZE","Azerbaijan",,2020,"","","","Television/video programming accessibility","Web accessibility","Mobile communications accessibility","Public ICT accessibility (e.g. payphones and telecentres)",,
19268,"trFramework_ICT_accessibility","ICT accessibility policies",,,25,"AZE","Azerbaijan",,2021,"","","","Web accessibility","Public ICT accessibility (e.g. payphones and telecentres)","Television/video programming accessibility","Mobile communications accessibility",,
19268,"trFramework_ICT_accessibility","ICT accessibility policies",,,25,"AZE","Azerbaijan",,2022,"","","","Web accessibility","Public ICT accessibility (e.g. payphones and telecentres)","Television/video programming accessibility","Mobile communications accessibility",,
19268,"trFramework_ICT_accessibility","ICT accessibility policies",,,27,"BRA","Brazil","Other",2015,"","","",,,,,,
19268,"trFramework_ICT_accessibility","ICT accessibility policies",,,27,"BRA","Brazil","Other",2016,"","","",,,,,,
19268,"trFramework_ICT_accessibility","ICT accessibility policies",,,27,"BRA","Brazil","Other",2017,"","","",,,,,,
19268,"trFramework_ICT_accessibility","ICT accessibility policies",,,27,"BRA","Brazil","Other",2018,"","","",,,,,,
19268,"trFramework_ICT_accessibility","ICT accessibility policies",,,27,"BRA","Brazil","Other",2019,"","","",,,,,,
19268,"trFramework_ICT_accessibility","ICT accessibility policies",,,27,"BRA","Brazil","Other",2020,"","","",,,,,,
19268,"trFramework_ICT_accessibility","ICT accessibility policies",,,27,"BRA","Brazil","Other",2021,"","","",,,,,,
19268,"trFramework_ICT_accessibility","ICT accessibility policies",,,27,"BRA","Brazil","Other",2022,"","","",,,,,,
19268,"trFramework_ICT_accessibility","ICT accessibility policies",,,27,"BRA","Brazil",,2024,"","","","Other","Television/video programming accessibility","Mobile communications accessibility","Web accessibility",,
19268,"trFramework_ICT_accessibility","ICT accessibility policies",,,28,"BHS","Bahamas",,2016,"","","","Public ICT accessibility (e.g. payphones and telecentres)","Public procurement of accessible ICTs",,,,
19268,"trFramework_ICT_accessibility","ICT accessibility policies",,,28,"BHS","Bahamas",,2017,"","","","Public ICT accessibility (e.g. payphones and telecentres)","Public procurement of accessible ICTs",,,,
19268,"trFramework_ICT_accessibility","ICT accessibility policies",,,28,"BHS","Bahamas",,2018,"","","","Public procurement of accessible ICTs","Public ICT accessibility (e.g. payphones and telecentres)",,,,
19268,"trFramework_ICT_accessibility","ICT accessibility policies",,,28,"BHS","Bahamas",,2019,"","","","Public ICT accessibility (e.g. payphones and telecentres)","Public procurement of accessible ICTs",,,,
19268,"trFramework_ICT_accessibility","ICT accessibility policies",,,28,"BHS","Bahamas",,2020,"","","","Public ICT accessibility (e.g. payphones and telecentres)","Public procurement of accessible ICTs",,,,
19268,"trFramework_ICT_accessibility","ICT accessibility policies",,,28,"BHS","Bahamas",,2021,"","","","Public procurement of accessible ICTs","Public ICT accessibility (e.g. payphones and telecentres)",,,,
19268,"trFramework_ICT_accessibility","ICT accessibility policies",,,28,"BHS","Bahamas",,2022,"","","","Public ICT accessibility (e.g. payphones and telecentres)","Public procurement of accessible ICTs",,,,
19268,"trFramework_ICT_accessibility","ICT accessibility policies",,,28,"BHS","Bahamas","There is no framework in place for the time being",2024,"","","",,,,,,
19268,"trFramework_ICT_accessibility","ICT accessibility policies",,,29,"BDI","Burundi","There is no framework in place for the time being",2016,"","","",,,,,,
19268,"trFramework_ICT_accessibility","ICT accessibility policies",,,29,"BDI","Burundi","There is no framework in place for the time being",2018,"","","",,,,,,
19268,"trFramework_ICT_accessibility","ICT accessibility policies",,,29,"BDI","Burundi","There is no framework in place for the time being",2019,"","","",,,,,,
19268,"trFramework_ICT_accessibility","ICT accessibility policies",,,29,"BDI","Burundi","There is no framework in place for the time being",2020,"","","",,,,,,
19268,"trFramework_ICT_accessibility","ICT accessibility policies",,,29,"BDI","Burundi","There is no framework in place for the time being",2021,"","","",,,,,,
19268,"trFramework_ICT_accessibility","ICT accessibility policies",,,29,"BDI","Burundi","There is no framework in place for the time being",2022,"","","",,,,,,
19268,"trFramework_ICT_accessibility","ICT accessibility policies",,,30,"BEL","Belgium",,2015,"","","","Web accessibility","Mobile communications accessibility",,,,
19268,"trFramework_ICT_accessibility","ICT accessibility policies",,,30,"BEL","Belgium",,2016,"","","","Web accessibility","Mobile communications accessibility",,,,
19268,"trFramework_ICT_accessibility","ICT accessibility policies",,,30,"BEL","Belgium",,2017,"","","","Mobile communications accessibility","Web accessibility",,,,
19268,"trFramework_ICT_accessibility","ICT accessibility policies",,,30,"BEL","Belgium",,2018,"","","","Web accessibility","Mobile communications accessibility",,,,
19268,"trFramework_ICT_accessibility","ICT accessibility policies",,,30,"BEL","Belgium",,2019,"","","","Mobile communications accessibility","Web accessibility",,,,
19268,"trFramework_ICT_accessibility","ICT accessibility policies",,,30,"BEL","Belgium",,2020,"","","","Web accessibility","Mobile communications accessibility",,,,
19268,"trFramework_ICT_accessibility","ICT accessibility policies",,,30,"BEL","Belgium",,2021,"","","","Web accessibility","Mobile communications accessibility",,,,
19268,"trFramework_ICT_accessibility","ICT accessibility policies",,,30,"BEL","Belgium",,2022,"","","","Mobile communications accessibility","Web accessibility",,,,
19268,"trFramework_ICT_accessibility","ICT accessibility policies",,,30,"BEL","Belgium",,2024,"","","","Other","Public ICT accessibility (e.g. payphones and telecentres)","Web accessibility","Mobile communications accessibility","Television/video programming accessibility",
19268,"trFramework_ICT_accessibility","ICT accessibility policies",,,31,"BEN","Benin","There is no framework in place for the time being",2016,"","","",,,,,,
19268,"trFramework_ICT_accessibility","ICT accessibility policies",,,31,"BEN","Benin","There is no framework in place for the time being",2017,"","","",,,,,,
19268,"trFramework_ICT_accessibility","ICT accessibility policies",,,31,"BEN","Benin","Mobile communications accessibility",2018,"","","",,,,,,
19268,"trFramework_ICT_accessibility","ICT accessibility policies",,,31,"BEN","Benin","There is no framework in place for the time being",2019,"","","",,,,,,
19268,"trFramework_ICT_accessibility","ICT accessibility policies",,,31,"BEN","Benin","There is no framework in place for the time being",2020,"","","",,,,,,
19268,"trFramework_ICT_accessibility","ICT accessibility policies",,,31,"BEN","Benin","There is no framework in place for the time being",2021,"","","",,,,,,
19268,"trFramework_ICT_accessibility","ICT accessibility policies",,,31,"BEN","Benin",,2022,"","","","Other","Mobile communications accessibility",,,,
19268,"trFramework_ICT_accessibility","ICT accessibility policies",,,33,"BFA","Burkina Faso","There is no framework in place for the time being",2017,"","","",,,,,,
19268,"trFramework_ICT_accessibility","ICT accessibility policies",,,33,"BFA","Burkina Faso","There is no framework in place for the time being",2018,"","","",,,,,,
19268,"trFramework_ICT_accessibility","ICT accessibility policies",,,33,"BFA","Burkina Faso","There is no framework in place for the time being",2019,"","","",,,,,,
19268,"trFramework_ICT_accessibility","ICT accessibility policies",,,33,"BFA","Burkina Faso","Other",2022,"","","",,,,,,
19268,"trFramework_ICT_accessibility","ICT accessibility policies",,,34,"BGD","Bangladesh",,2015,"","","","Mobile communications accessibility","Television/video programming accessibility","Web accessibility","Public procurement of accessible ICTs","Public ICT accessibility (e.g. payphones and telecentres)",
19268,"trFramework_ICT_accessibility","ICT accessibility policies",,,34,"BGD","Bangladesh","There is no framework in place for the time being",2018,"","","",,,,,,
19268,"trFramework_ICT_accessibility","ICT accessibility policies",,,37,"BLR","Belarus","There is no framework in place for the time being",2019,"","","",,,,,,
19268,"trFramework_ICT_accessibility","ICT accessibility policies",,,37,"BLR","Belarus","There is no framework in place for the time being",2020,"","","",,,,,,
19268,"trFramework_ICT_accessibility","ICT accessibility policies",,,37,"BLR","Belarus","There is no framework in place for the time being",2021,"","","",,,,,,
19268,"trFramework_ICT_accessibility","ICT accessibility policies",,,37,"BLR","Belarus","There is no framework in place for the time being",2022,"","","",,,,,,
19268,"trFramework_ICT_accessibility","ICT accessibility policies",,,39,"BOL","Bolivia (Plurinational State of)",,2019,"","","","Other","Mobile communications accessibility",,,,
19268,"trFramework_ICT_accessibility","ICT accessibility policies",,,39,"BOL","Bolivia (Plurinational State of)","There is no framework in place for the time being",2022,"","","",,,,,,
19268,"trFramework_ICT_accessibility","ICT accessibility policies",,,40,"BWA","Botswana","There is no framework in place for the time being",2019,"","","",,,,,,
19268,"trFramework_ICT_accessibility","ICT accessibility policies",,,40,"BWA","Botswana","There is no framework in place for the time being",2020,"","","",,,,,,
19268,"trFramework_ICT_accessibility","ICT accessibility policies",,,40,"BWA","Botswana","There is no framework in place for the time being",2021,"","","",,,,,,
19268,"trFramework_ICT_accessibility","ICT accessibility policies",,,40,"BWA","Botswana","There is no framework in place for the time being",2022,"","","",,,,,,
19268,"trFramework_ICT_accessibility","ICT accessibility policies",,,40,"BWA","Botswana","There is no framework in place for the time being",2024,"","","",,,,,,
19268,"trFramework_ICT_accessibility","ICT accessibility policies",,,42,"MMR","Myanmar","There is no framework in place for the time being",2017,"","","",,,,,,
19268,"trFramework_ICT_accessibility","ICT accessibility policies",,,42,"MMR","Myanmar","There is no framework in place for the time being",2018,"","","",,,,,,
19268,"trFramework_ICT_accessibility","ICT accessibility policies",,,42,"MMR","Myanmar","There is no framework in place for the time being",2019,"","","",,,,,,
19268,"trFramework_ICT_accessibility","ICT accessibility policies",,,42,"MMR","Myanmar","There is no framework in place for the time being",2022,"","","",,,,,,
19268,"trFramework_ICT_accessibility","ICT accessibility policies",,,43,"BRN","Brunei Darussalam","There is no framework in place for the time being",2018,"","","",,,,,,
19268,"trFramework_ICT_accessibility","ICT accessibility policies",,,43,"BRN","Brunei Darussalam","There is no framework in place for the time being",2019,"","","",,,,,,
19268,"trFramework_ICT_accessibility","ICT accessibility policies",,,43,"BRN","Brunei Darussalam","There is no framework in place for the time being",2022,"","","",,,,,,
19268,"trFramework_ICT_accessibility","ICT accessibility policies",,,44,"BTN","Bhutan","There is no framework in place for the time being",2016,"","","",,,,,,
19268,"trFramework_ICT_accessibility","ICT accessibility policies",,,45,"BGR","Bulgaria",,2016,"","","","Public ICT accessibility (e.g. payphones and telecentres)","Television/video programming accessibility",,,,
19268,"trFramework_ICT_accessibility","ICT accessibility policies",,,45,"BGR","Bulgaria",,2017,"","","","Public ICT accessibility (e.g. payphones and telecentres)","Television/video programming accessibility",,,,
19268,"trFramework_ICT_accessibility","ICT accessibility policies",,,45,"BGR","Bulgaria",,2018,"","","","Public ICT accessibility (e.g. payphones and telecentres)","Television/video programming accessibility",,,,
19268,"trFramework_ICT_accessibility","ICT accessibility policies",,,45,"BGR","Bulgaria",,2019,"","","","Public ICT accessibility (e.g. payphones and telecentres)","Television/video programming accessibility",,,,
19268,"trFramework_ICT_accessibility","ICT accessibility policies",,,45,"BGR","Bulgaria",,2020,"","","","Public ICT accessibility (e.g. payphones and telecentres)","Television/video programming accessibility",,,,
19268,"trFramework_ICT_accessibility","ICT accessibility policies",,,45,"BGR","Bulgaria",,2021,"","","","Public ICT accessibility (e.g. payphones and telecentres)","Television/video programming accessibility",,,,
19268,"trFramework_ICT_accessibility","ICT accessibility policies",,,45,"BGR","Bulgaria",,2022,"","","","Public ICT accessibility (e.g. payphones and telecentres)","Television/video programming accessibility",,,,
19268,"trFramework_ICT_accessibility","ICT accessibility policies",,,47,"CAN","Canada",,2015,"","","","Mobile communications accessibility","Television/video programming accessibility",,,,
19268,"trFramework_ICT_accessibility","ICT accessibility policies",,,47,"CAN","Canada",,2016,"","","","Television/video programming accessibility","Mobile communications accessibility","Other",,,
19268,"trFramework_ICT_accessibility","ICT accessibility policies",,,47,"CAN","Canada",,2017,"","","","Television/video programming accessibility","Mobile communications accessibility","Other",,,
19268,"trFramework_ICT_accessibility","ICT accessibility policies",,,47,"CAN","Canada",,2018,"","","","Other","Mobile communications accessibility","Television/video programming accessibility",,,
19268,"trFramework_ICT_accessibility","ICT accessibility policies",,,47,"CAN","Canada",,2019,"","","","Other","Mobile communications accessibility","Television/video programming accessibility",,,
19268,"trFramework_ICT_accessibility","ICT accessibility policies",,,47,"CAN","Canada",,2020,"","","","Other","Mobile communications accessibility","Television/video programming accessibility",,,
19268,"trFramework_ICT_accessibility","ICT accessibility policies",,,47,"CAN","Canada",,2021,"","","","Television/video programming accessibility","Mobile communications accessibility","Other",,,
19268,"trFramework_ICT_accessibility","ICT accessibility policies",,,47,"CAN","Canada",,2022,"","","","Other","Television/video programming accessibility","Mobile communications accessibility",,,
19268,"trFramework_ICT_accessibility","ICT accessibility policies",,,47,"CAN","Canada",,2024,"","","","Other","Television/video programming accessibility","Mobile communications accessibility",,,
19268,"trFramework_ICT_accessibility","ICT accessibility policies",,,48,"KHM","Cambodia","There is no framework in place for the time being",2019,"","","",,,,,,
19268,"trFramework_ICT_accessibility","ICT accessibility policies",,,48,"KHM","Cambodia","There is no framework in place for the time being",2020,"","","",,,,,,
19268,"trFramework_ICT_accessibility","ICT accessibility policies",,,48,"KHM","Cambodia","There is no framework in place for the time being",2021,"","","",,,,,,
19268,"trFramework_ICT_accessibility","ICT accessibility policies",,,48,"KHM","Cambodia","There is no framework in place for the time being",2022,"","","",,,,,,
19268,"trFramework_ICT_accessibility","ICT accessibility policies",,,49,"CHL","Chile",,2018,"","","","There is no framework in place for the time being","Other",,,,
19268,"trFramework_ICT_accessibility","ICT accessibility policies",,,49,"CHL","Chile",,2019,"","","","There is no framework in place for the time being","Other",,,,
19268,"trFramework_ICT_accessibility","ICT accessibility policies",,,49,"CHL","Chile",,2020,"","","","There is no framework in place for the time being","Other",,,,
19268,"trFramework_ICT_accessibility","ICT accessibility policies",,,49,"CHL","Chile",,2021,"","","","There is no framework in place for the time being","Other",,,,
19268,"trFramework_ICT_accessibility","ICT accessibility policies",,,49,"CHL","Chile","There is no framework in place for the time being",2022,"","","",,,,,,
19268,"trFramework_ICT_accessibility","ICT accessibility policies",,,49,"CHL","Chile","There is no framework in place for the time being",2024,"","","",,,,,,
19268,"trFramework_ICT_accessibility","ICT accessibility policies",,,50,"CHN","China","Public ICT accessibility (e.g. payphones and telecentres)",2018,"","","",,,,,,
19268,"trFramework_ICT_accessibility","ICT accessibility policies",,,50,"CHN","China",,2024,"","","","Mobile communications accessibility","Television/video programming accessibility","Web accessibility","Public ICT accessibility (e.g. payphones and telecentres)",,
19268,"trFramework_ICT_accessibility","ICT accessibility policies",,,53,"COL","Colombia",,2018,"","","","Other","Public ICT accessibility (e.g. payphones and telecentres)","Public procurement of accessible ICTs","Mobile communications accessibility","Web accessibility","Television/video programming accessibility"
19268,"trFramework_ICT_accessibility","ICT accessibility policies",,,53,"COL","Colombia",,2019,"","","","Mobile communications accessibility","Television/video programming accessibility","Web accessibility","Other","Public ICT accessibility (e.g. payphones and telecentres)","Public procurement of accessible ICTs"
19268,"trFramework_ICT_accessibility","ICT accessibility policies",,,53,"COL","Colombia",,2020,"","","","Other","Public procurement of accessible ICTs","Public ICT accessibility (e.g. payphones and telecentres)","Mobile communications accessibility","Web accessibility","Television/video programming accessibility"
19268,"trFramework_ICT_accessibility","ICT accessibility policies",,,53,"COL","Colombia",,2021,"","","","Other","Public procurement of accessible ICTs","Mobile communications accessibility","Television/video programming accessibility","Public ICT accessibility (e.g. payphones and telecentres)","Web accessibility"
