"seriesID","seriesCode","seriesName","seriesParent","seriesUnits","entityID","entityIso","entityName","dataValue","dataYear","dataNote","dataSource","seriesDescription"
13067,"i135tfb","Fixed-broadband Internet traffic",,"exabytes",6,"AFG","Afghanistan","0.001078936",2015,"","Afghanistan Telecom Regulatory Authority","Refers to traffic generated by fixed broadband subscribers measured at the end-user access point, measured adding up download and upload traffic"
13067,"i135tfb","Fixed-broadband Internet traffic",,"exabytes",6,"AFG","Afghanistan","0.001390444",2016,"","Afghanistan Telecom Regulatory Authority","Refers to traffic generated by fixed broadband subscribers measured at the end-user access point, measured adding up download and upload traffic"
13067,"i135tfb","Fixed-broadband Internet traffic",,"exabytes",6,"AFG","Afghanistan","0.001479271",2017,"","Afghanistan Telecom Regulatory Authority","Refers to traffic generated by fixed broadband subscribers measured at the end-user access point, measured adding up download and upload traffic"
13067,"i135tfb","Fixed-broadband Internet traffic",,"exabytes",6,"AFG","Afghanistan","0.002332289",2018,"","Afghanistan Telecommunication Regulatory Authority.","Refers to traffic generated by fixed broadband subscribers measured at the end-user access point, measured adding up download and upload traffic"
13067,"i135tfb","Fixed-broadband Internet traffic",,"exabytes",6,"AFG","Afghanistan","0.003563135",2019,"","Afghanistan Telecommunication Regulatory Authority.","Refers to traffic generated by fixed broadband subscribers measured at the end-user access point, measured adding up download and upload traffic"
13067,"i135tfb","Fixed-broadband Internet traffic",,"exabytes",6,"AFG","Afghanistan","0.0036",2020,"","Afghanistan Telecommunication Regulatory Authority.","Refers to traffic generated by fixed broadband subscribers measured at the end-user access point, measured adding up download and upload traffic"
13067,"i135tfb","Fixed-broadband Internet traffic",,"exabytes",7,"ZAF","South Africa","0.33",2015,"2014 data was 0.22, there was an error in calculations.","Independent Communications Authority of South Africa","Refers to traffic generated by fixed broadband subscribers measured at the end-user access point, measured adding up download and upload traffic"
13067,"i135tfb","Fixed-broadband Internet traffic",,"exabytes",7,"ZAF","South Africa","0.28",2016,"","Independent Communication Authority of South Africa","Refers to traffic generated by fixed broadband subscribers measured at the end-user access point, measured adding up download and upload traffic"
13067,"i135tfb","Fixed-broadband Internet traffic",,"exabytes",7,"ZAF","South Africa","0.32",2017,"","Independent Communication Authority of South Africa","Refers to traffic generated by fixed broadband subscribers measured at the end-user access point, measured adding up download and upload traffic"
13067,"i135tfb","Fixed-broadband Internet traffic",,"exabytes",7,"ZAF","South Africa","0.647520862",2018,"","Independent Communications Authority of South Africa","Refers to traffic generated by fixed broadband subscribers measured at the end-user access point, measured adding up download and upload traffic"
13067,"i135tfb","Fixed-broadband Internet traffic",,"exabytes",7,"ZAF","South Africa","1.438593208",2019,"","Independent Communications Authority of South Africa","Refers to traffic generated by fixed broadband subscribers measured at the end-user access point, measured adding up download and upload traffic"
13067,"i135tfb","Fixed-broadband Internet traffic",,"exabytes",7,"ZAF","South Africa","3.341669",2020,"Fixed(wired)- broadband internet traffic (exabytes) is growing fast as it shown on 2020 figure.","Independent Communications Authority of South Africa","Refers to traffic generated by fixed broadband subscribers measured at the end-user access point, measured adding up download and upload traffic"
13067,"i135tfb","Fixed-broadband Internet traffic",,"exabytes",7,"ZAF","South Africa","5.306242",2021,"","Independent Communications Authority of South Africa","Refers to traffic generated by fixed broadband subscribers measured at the end-user access point, measured adding up download and upload traffic"
13067,"i135tfb","Fixed-broadband Internet traffic",,"exabytes",7,"ZAF","South Africa","5.812011",2022,"","Independent Communications Authority of South Africa","Refers to traffic generated by fixed broadband subscribers measured at the end-user access point, measured adding up download and upload traffic"
13067,"i135tfb","Fixed-broadband Internet traffic",,"exabytes",7,"ZAF","South Africa","6.71307336",2023,"Data under verification","Independent Communications Authority of South Africa","Refers to traffic generated by fixed broadband subscribers measured at the end-user access point, measured adding up download and upload traffic"
13067,"i135tfb","Fixed-broadband Internet traffic",,"exabytes",7,"ZAF","South Africa","7.18521309",2024,"","Independent Communications Authority of South Africa","Refers to traffic generated by fixed broadband subscribers measured at the end-user access point, measured adding up download and upload traffic"
13067,"i135tfb","Fixed-broadband Internet traffic",,"exabytes",8,"AGO","Angola","1.0E-5",2011,"","ANGOLAN COMMUNICATIONS REGULATORY AUTHORITY","Refers to traffic generated by fixed broadband subscribers measured at the end-user access point, measured adding up download and upload traffic"
13067,"i135tfb","Fixed-broadband Internet traffic",,"exabytes",8,"AGO","Angola","2.0E-5",2012,"","ANGOLAN COMMUNICATIONS REGULATORY AUTHORITY","Refers to traffic generated by fixed broadband subscribers measured at the end-user access point, measured adding up download and upload traffic"
13067,"i135tfb","Fixed-broadband Internet traffic",,"exabytes",8,"AGO","Angola","5.2E-5",2013,"","ANGOLAN COMMUNICATIONS REGULATORY AUTHORITY","Refers to traffic generated by fixed broadband subscribers measured at the end-user access point, measured adding up download and upload traffic"
13067,"i135tfb","Fixed-broadband Internet traffic",,"exabytes",8,"AGO","Angola","0.001142391",2014,"","Angolan Institute of Communications","Refers to traffic generated by fixed broadband subscribers measured at the end-user access point, measured adding up download and upload traffic"
13067,"i135tfb","Fixed-broadband Internet traffic",,"exabytes",8,"AGO","Angola","0.03",2015,"","Angolan Institute of Communications","Refers to traffic generated by fixed broadband subscribers measured at the end-user access point, measured adding up download and upload traffic"
13067,"i135tfb","Fixed-broadband Internet traffic",,"exabytes",8,"AGO","Angola","0.0381258",2016,"","Angolan Institute of Communications","Refers to traffic generated by fixed broadband subscribers measured at the end-user access point, measured adding up download and upload traffic"
13067,"i135tfb","Fixed-broadband Internet traffic",,"exabytes",8,"AGO","Angola","0.044052",2017,"","Angolan Institute of Communications","Refers to traffic generated by fixed broadband subscribers measured at the end-user access point, measured adding up download and upload traffic"
13067,"i135tfb","Fixed-broadband Internet traffic",,"exabytes",8,"AGO","Angola","0.003220013",2018,"","INACOM","Refers to traffic generated by fixed broadband subscribers measured at the end-user access point, measured adding up download and upload traffic"
13067,"i135tfb","Fixed-broadband Internet traffic",,"exabytes",8,"AGO","Angola","0.0033",2019,"","Angolan Institute of Communications","Refers to traffic generated by fixed broadband subscribers measured at the end-user access point, measured adding up download and upload traffic"
13067,"i135tfb","Fixed-broadband Internet traffic",,"exabytes",8,"AGO","Angola","0.07",2020,"provisional data","Angolan Institute of Communications","Refers to traffic generated by fixed broadband subscribers measured at the end-user access point, measured adding up download and upload traffic"
13067,"i135tfb","Fixed-broadband Internet traffic",,"exabytes",8,"AGO","Angola","0.097585",2021,"data still need to be revised","Angolan Institute of Communications","Refers to traffic generated by fixed broadband subscribers measured at the end-user access point, measured adding up download and upload traffic"
13067,"i135tfb","Fixed-broadband Internet traffic",,"exabytes",8,"AGO","Angola","0.118685",2022,"","Angolan Institute of Communications","Refers to traffic generated by fixed broadband subscribers measured at the end-user access point, measured adding up download and upload traffic"
13067,"i135tfb","Fixed-broadband Internet traffic",,"exabytes",8,"AGO","Angola","0.09652",2023,"","Angolan Institute of Communications","Refers to traffic generated by fixed broadband subscribers measured at the end-user access point, measured adding up download and upload traffic"
13067,"i135tfb","Fixed-broadband Internet traffic",,"exabytes",8,"AGO","Angola","0.09976875",2024,"","Angolan Institute of Communications","Refers to traffic generated by fixed broadband subscribers measured at the end-user access point, measured adding up download and upload traffic"
13067,"i135tfb","Fixed-broadband Internet traffic",,"exabytes",10,"ALB","Albania","0.041548238",2014,"","Minister of State for the Innovation and Public Administration","Refers to traffic generated by fixed broadband subscribers measured at the end-user access point, measured adding up download and upload traffic"
13067,"i135tfb","Fixed-broadband Internet traffic",,"exabytes",10,"ALB","Albania","0.065056984",2015,"","Ministry of Infrastructure and Energy","Refers to traffic generated by fixed broadband subscribers measured at the end-user access point, measured adding up download and upload traffic"
13067,"i135tfb","Fixed-broadband Internet traffic",,"exabytes",10,"ALB","Albania","0.085449361",2016,"","AKEP","Refers to traffic generated by fixed broadband subscribers measured at the end-user access point, measured adding up download and upload traffic"
13067,"i135tfb","Fixed-broadband Internet traffic",,"exabytes",10,"ALB","Albania","0.136103954",2017,"","Ministry of Infrastructure and Energy","Refers to traffic generated by fixed broadband subscribers measured at the end-user access point, measured adding up download and upload traffic"
13067,"i135tfb","Fixed-broadband Internet traffic",,"exabytes",10,"ALB","Albania","0.203374656",2018,"","Ministry of Infrastructure and Energy","Refers to traffic generated by fixed broadband subscribers measured at the end-user access point, measured adding up download and upload traffic"
13067,"i135tfb","Fixed-broadband Internet traffic",,"exabytes",10,"ALB","Albania","0.452693016",2019,"","Ministry of Infrastructure and Energy","Refers to traffic generated by fixed broadband subscribers measured at the end-user access point, measured adding up download and upload traffic"
13067,"i135tfb","Fixed-broadband Internet traffic",,"exabytes",10,"ALB","Albania","0.60937",2020,"","Ministry of Infrastructure and Energy","Refers to traffic generated by fixed broadband subscribers measured at the end-user access point, measured adding up download and upload traffic"
13067,"i135tfb","Fixed-broadband Internet traffic",,"exabytes",10,"ALB","Albania","0.952079",2021,"","Ministry of Infrastructure and Energy","Refers to traffic generated by fixed broadband subscribers measured at the end-user access point, measured adding up download and upload traffic"
13067,"i135tfb","Fixed-broadband Internet traffic",,"exabytes",10,"ALB","Albania","1.015372",2022,"","Ministry of Infrastructure and Energy","Refers to traffic generated by fixed broadband subscribers measured at the end-user access point, measured adding up download and upload traffic"
13067,"i135tfb","Fixed-broadband Internet traffic",,"exabytes",10,"ALB","Albania","1.261666",2023,"","Ministry of Infrastructure and Energy","Refers to traffic generated by fixed broadband subscribers measured at the end-user access point, measured adding up download and upload traffic"
13067,"i135tfb","Fixed-broadband Internet traffic",,"exabytes",10,"ALB","Albania","1.782919",2024,"","Ministry of Infrastructure and Energy","Refers to traffic generated by fixed broadband subscribers measured at the end-user access point, measured adding up download and upload traffic"
13067,"i135tfb","Fixed-broadband Internet traffic",,"exabytes",11,"DZA","Algeria","0.75",2015,"","Ministère de la Poste, des Télécommunications, des Technologies et du Numérique","Refers to traffic generated by fixed broadband subscribers measured at the end-user access point, measured adding up download and upload traffic"
13067,"i135tfb","Fixed-broadband Internet traffic",,"exabytes",11,"DZA","Algeria","1.45",2016,"","Ministère de la Poste, des Télécommunications, des Technologies et du Numérique","Refers to traffic generated by fixed broadband subscribers measured at the end-user access point, measured adding up download and upload traffic"
13067,"i135tfb","Fixed-broadband Internet traffic",,"exabytes",11,"DZA","Algeria","1.54",2017,"","Ministère de la Poste et des Télécommunications","Refers to traffic generated by fixed broadband subscribers measured at the end-user access point, measured adding up download and upload traffic"
13067,"i135tfb","Fixed-broadband Internet traffic",,"exabytes",11,"DZA","Algeria","2.743",2018,"","Ministère de la Poste et des Télécommunications","Refers to traffic generated by fixed broadband subscribers measured at the end-user access point, measured adding up download and upload traffic"
13067,"i135tfb","Fixed-broadband Internet traffic",,"exabytes",11,"DZA","Algeria","3.3475",2019,"","Ministère de la Poste et des Télécommunications","Refers to traffic generated by fixed broadband subscribers measured at the end-user access point, measured adding up download and upload traffic"
13067,"i135tfb","Fixed-broadband Internet traffic",,"exabytes",11,"DZA","Algeria","5.3047",2020,"Total National +Total  international##","Ministère de la Poste et des Télécommunications","Refers to traffic generated by fixed broadband subscribers measured at the end-user access point, measured adding up download and upload traffic"
13067,"i135tfb","Fixed-broadband Internet traffic",,"exabytes",11,"DZA","Algeria","6.344",2021,"Total National +Total  international","Ministère de la Poste et des Télécommunications","Refers to traffic generated by fixed broadband subscribers measured at the end-user access point, measured adding up download and upload traffic"
13067,"i135tfb","Fixed-broadband Internet traffic",,"exabytes",11,"DZA","Algeria","9.1723",2022,"Total National +Total  international","Ministère de la Poste et des Télécommunications","Refers to traffic generated by fixed broadband subscribers measured at the end-user access point, measured adding up download and upload traffic"
13067,"i135tfb","Fixed-broadband Internet traffic",,"exabytes",11,"DZA","Algeria","12.6012",2023,"Total National +Total  international","Ministère de la Poste et des Télécommunications","Refers to traffic generated by fixed broadband subscribers measured at the end-user access point, measured adding up download and upload traffic"
13067,"i135tfb","Fixed-broadband Internet traffic",,"exabytes",11,"DZA","Algeria","15.92029",2024,"","Ministère de la Poste et des Télécommunications","Refers to traffic generated by fixed broadband subscribers measured at the end-user access point, measured adding up download and upload traffic"
13067,"i135tfb","Fixed-broadband Internet traffic",,"exabytes",14,"AND","Andorra","0.019546066",2016,"","Andorra Telecom SAU","Refers to traffic generated by fixed broadband subscribers measured at the end-user access point, measured adding up download and upload traffic"
13067,"i135tfb","Fixed-broadband Internet traffic",,"exabytes",14,"AND","Andorra","0.027333268",2017,"","Andorra Telecom SAU","Refers to traffic generated by fixed broadband subscribers measured at the end-user access point, measured adding up download and upload traffic"
13067,"i135tfb","Fixed-broadband Internet traffic",,"exabytes",14,"AND","Andorra","0.039483896",2018,"","Andorra Telecom SAU","Refers to traffic generated by fixed broadband subscribers measured at the end-user access point, measured adding up download and upload traffic"
